fetch_time,expiry,strike,spot_price,pcr,ce_instrument_key,ce_ltp,ce_volume,ce_oi,ce_prev_oi,ce_oi_change,ce_close,ce_bid,ce_bid_qty,ce_ask,ce_ask_qty,ce_iv,ce_delta,ce_gamma,ce_theta,ce_vega,ce_pop,pe_instrument_key,pe_ltp,pe_volume,pe_oi,pe_prev_oi,pe_oi_change,pe_close,pe_bid,pe_bid_qty,pe_ask,pe_ask_qty,pe_iv,pe_delta,pe_gamma,pe_theta,pe_vega,pe_pop
2026-08-23 21:57:18,2026-09-01,25200.0,24252.0,0.0012,NSE_FO|47033,3.75,1434485,677560.0,529945.0,147615.0,4.0,3.3,23855,3.75,325,10.5,0.0226,0.0001,-1.0817,2.2654,2.12,NSE_FO|47034,885.0,585,845.0,455.0,390.0,900.0,881.2,715,897.5,65,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25250.0,24252.0,0.0091,NSE_FO|47035,3.55,134550,28665.0,30420.0,-1755.0,3.5,3.05,520,3.55,325,10.8,0.02,0.0001,-1.0047,2.0447,1.88,NSE_FO|47036,985.8,0,260.0,260.0,0.0,985.8,773.2,1690,1068.2,780,16.22,-0.9133,0.0002,-4.9133,6.66,48.98
2026-08-23 21:57:18,2026-09-01,25300.0,24252.0,0.0022,NSE_FO|47037,3.1,909805,386815.0,359970.0,26845.0,3.4,2.6,1625,3.1,845,11.14,0.0183,0.0001,-0.9574,1.8898,1.71,NSE_FO|47038,982.65,130,845.0,780.0,65.0,1131.45,927.65,65,997.5,325,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25350.0,24252.0,0.0015,NSE_FO|47039,3.4,100750,43420.0,45045.0,-1625.0,2.65,2.2,1040,3.0,130,11.78,0.0191,0.0001,-1.0517,1.963,1.79,NSE_FO|47040,1180.85,0,65.0,65.0,0.0,1180.85,872.15,65,1063.9,845,27.74,-0.8054,0.0002,-14.646,11.608,46.75
2026-08-23 21:57:18,2026-09-01,25400.0,24252.0,0.0009,NSE_FO|47041,3.0,795730,297115.0,357240.0,-60125.0,2.9,2.45,390,2.9,65,11.66,0.0142,0.0001,-0.807,1.522,1.33,NSE_FO|47042,1105.0,0,260.0,325.0,-65.0,1105.0,917.4,1690,1223.7,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25450.0,24252.0,0.0305,NSE_FO|47043,2.65,33995,25545.0,11115.0,14430.0,2.45,1.8,2210,2.65,390,12.27,0.0147,0.0001,-0.8754,1.5688,1.38,NSE_FO|47044,1130.0,0,780.0,780.0,0.0,1130.0,967.75,780,1283.55,2015,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25500.0,24252.0,0.0434,NSE_FO|47045,2.45,915460,728000.0,566605.0,161395.0,2.4,2.1,650,2.45,12740,12.57,0.0134,0.0001,-0.8279,1.4477,1.25,NSE_FO|47046,1184.0,25740,31590.0,8905.0,22685.0,1177.8,1184.6,195,1192.6,65,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25550.0,24252.0,0.0005,NSE_FO|47047,1.95,119340,129610.0,142155.0,-12545.0,2.1,1.95,325,2.3,130,12.57,0.0107,0.0001,-0.6793,1.1878,1.0,NSE_FO|47048,1380.15,0,65.0,65.0,0.0,1380.15,1046.45,780,1374.8,845,30.74,-0.8211,0.0002,-15.4072,11.0202,47.29
2026-08-23 21:57:18,2026-09-01,25600.0,24252.0,0.0064,NSE_FO|47049,2.3,237185,121810.0,73385.0,48425.0,2.0,1.7,1625,1.95,65,13.31,0.012,0.0001,-0.7962,1.3157,1.12,NSE_FO|47050,1429.65,0,780.0,780.0,0.0,1429.65,1101.05,780,1412.0,780,31.35,-0.8257,0.0002,-15.4544,10.8388,47.43
2026-08-23 21:57:18,2026-09-01,25650.0,24252.0,0.0,NSE_FO|47051,1.75,55770,30680.0,16510.0,14170.0,1.8,1.45,1755,2.2,1495,13.31,0.0096,0.0,-0.6532,1.0794,0.89,NSE_FO|47052,0.0,0,0.0,0.0,0.0,1426.15,1148.0,780,1478.05,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25700.0,24252.0,0.0007,NSE_FO|47053,1.55,322205,195520.0,163735.0,31785.0,1.8,1.5,18200,1.6,520,13.49,0.0083,0.0,-0.584,0.9518,0.77,NSE_FO|47054,1213.95,0,130.0,130.0,0.0,1213.95,1189.4,780,1526.35,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25750.0,24252.0,0.0,NSE_FO|47055,1.4,20865,24505.0,20215.0,4290.0,1.75,1.2,390,2.05,3510,13.67,0.0073,0.0,-0.5276,0.8484,0.68,NSE_FO|47056,0.0,0,0.0,0.0,0.0,1508.85,1242.05,780,1581.2,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25800.0,24252.0,0.001,NSE_FO|47057,1.4,391235,271440.0,157820.0,113620.0,1.6,1.4,3965,1.8,1300,14.16,0.0073,0.0,-0.5521,0.8573,0.68,NSE_FO|47058,1477.95,195,260.0,130.0,130.0,1480.4,1330.6,520,1503.65,650,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25850.0,24252.0,0.0,NSE_FO|47059,1.2,23010,23465.0,18720.0,4745.0,1.45,1.2,1625,2.8,1300,14.28,0.0063,0.0,-0.486,0.7482,0.58,NSE_FO|47060,0.0,0,0.0,0.0,0.0,1593.2,1308.65,780,1689.7,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25900.0,24252.0,0.0,NSE_FO|47061,1.15,185640,124215.0,100035.0,24180.0,1.5,1.15,7085,1.25,1495,14.65,0.0061,0.0,-0.4825,0.7243,0.56,NSE_FO|47062,0.0,0,0.0,0.0,0.0,1635.9,1354.75,1690,1741.1,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,25950.0,24252.0,0.0,NSE_FO|47063,1.25,5785,4745.0,4485.0,260.0,1.7,1.15,260,1.4,1300,15.14,0.0062,0.0,-0.5069,0.7362,0.57,NSE_FO|47064,0.0,0,0.0,0.0,0.0,1679.0,1400.9,780,1793.4,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26000.0,24252.0,0.036,NSE_FO|47065,1.2,1569100,1087255.0,395330.0,691925.0,1.6,1.1,27755,1.15,130,15.38,0.0057,0.0,-0.4773,0.6823,0.52,NSE_FO|47066,1681.8,29380,39130.0,12285.0,26845.0,1674.15,1684.2,65,1691.15,195,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26050.0,24252.0,0.0,NSE_FO|47067,0.95,2210,4030.0,3705.0,325.0,1.25,0.95,2470,1.35,1300,15.38,0.0046,0.0,-0.3968,0.5671,0.42,NSE_FO|47068,0.0,0,0.0,0.0,0.0,1766.25,1492.55,780,1899.2,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26100.0,24252.0,0.0,NSE_FO|47069,0.95,23725,37115.0,22165.0,14950.0,1.4,0.95,3185,1.0,48230,15.87,0.0048,0.0,-0.4231,0.5861,0.44,NSE_FO|47070,0.0,0,0.0,0.0,0.0,1810.35,1539.0,780,1949.5,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26150.0,24252.0,0.0,NSE_FO|47071,1.35,520,3055.0,3380.0,-325.0,1.25,0.9,6500,1.4,1430,16.85,0.0061,0.0,-0.5585,0.729,0.56,NSE_FO|47072,0.0,0,0.0,0.0,0.0,1854.75,1584.65,780,2003.65,1690,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26200.0,24252.0,0.0,NSE_FO|47073,0.9,19760,28145.0,28925.0,-780.0,1.0,0.9,2665,1.0,325,16.36,0.004,0.0,-0.3747,0.5037,0.37,NSE_FO|47074,0.0,0,0.0,0.0,0.0,1899.45,1630.5,780,2048.8,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26250.0,24252.0,0.0,NSE_FO|47075,0.9,13065,8905.0,3705.0,5200.0,1.35,0.8,7800,1.0,260,16.85,0.0042,0.0,-0.3988,0.5205,0.38,NSE_FO|47076,0.0,0,0.0,0.0,0.0,1944.45,1676.55,780,2100.65,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26300.0,24252.0,0.0,NSE_FO|47077,1.5,4420,16770.0,17355.0,-585.0,1.15,0.8,1040,1.25,1300,18.19,0.0062,0.0,-0.6115,0.7392,0.57,NSE_FO|47078,0.0,0,0.0,0.0,0.0,1989.7,1722.7,780,2161.1,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26350.0,24252.0,0.0,NSE_FO|47079,1.4,1040,1170.0,975.0,195.0,1.2,0.75,7800,1.6,1300,18.43,0.0058,0.0,-0.5826,0.6949,0.53,NSE_FO|47080,0.0,0,0.0,0.0,0.0,2035.25,1768.7,780,2213.85,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26400.0,24252.0,0.0,NSE_FO|47081,0.8,6955,17030.0,17355.0,-325.0,0.95,0.75,1430,1.35,520,17.7,0.0035,0.0,-0.3602,0.4474,0.32,NSE_FO|47082,0.0,0,0.0,0.0,0.0,2081.0,1814.7,780,2267.25,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26450.0,24252.0,0.0,NSE_FO|47083,1.4,1365,1625.0,1625.0,0.0,1.55,0.75,7800,1.55,1300,19.17,0.0055,0.0,-0.5803,0.6657,0.5,NSE_FO|47084,0.0,0,0.0,0.0,0.0,2127.0,1860.85,780,2318.3,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26500.0,24252.0,0.0,NSE_FO|47085,0.85,21450,33930.0,35165.0,-1235.0,1.2,0.8,4810,1.1,1040,18.55,0.0036,0.0,-0.3844,0.4554,0.33,NSE_FO|47086,0.0,0,0.0,0.0,0.0,2173.2,1911.6,780,2361.15,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26550.0,24252.0,0.0,NSE_FO|47087,1.0,2145,1235.0,1105.0,130.0,1.4,0.75,5200,1.4,1300,19.29,0.0042,0.0,-0.4554,0.5192,0.38,NSE_FO|47088,0.0,0,0.0,0.0,0.0,2219.65,1952.3,780,2412.8,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26600.0,24252.0,0.0,NSE_FO|47089,0.75,1430,6695.0,6045.0,650.0,0.95,0.9,585,1.0,1170,19.04,0.0032,0.0,-0.3513,0.4056,0.29,NSE_FO|47090,0.0,0,0.0,0.0,0.0,2266.3,1998.75,780,2465.1,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26650.0,24252.0,0.0,NSE_FO|47094,1.0,325,1690.0,1495.0,195.0,1.6,0.85,130,1.4,2535,20.02,0.004,0.0,-0.4588,0.5039,0.36,NSE_FO|47095,0.0,0,0.0,0.0,0.0,2313.1,2044.55,780,2531.1,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26700.0,24252.0,0.0,NSE_FO|47097,1.0,2340,9685.0,8970.0,715.0,0.95,0.7,9100,1.0,975,20.26,0.0038,0.0,-0.4393,0.4766,0.34,NSE_FO|47099,0.0,0,0.0,0.0,0.0,2360.1,2090.7,780,2581.7,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26750.0,24252.0,0.0,NSE_FO|47100,0.7,260,1105.0,975.0,130.0,1.65,0.85,130,1.45,2600,20.02,0.0029,0.0,-0.3429,0.3766,0.26,NSE_FO|47101,0.0,0,0.0,0.0,0.0,2407.3,2136.4,780,2621.25,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26800.0,24252.0,0.0,NSE_FO|47102,0.75,4615,9620.0,11050.0,-1430.0,1.0,0.7,9100,0.95,585,20.51,0.0031,0.0,-0.3661,0.3925,0.27,NSE_FO|47103,0.0,0,0.0,0.0,0.0,2454.6,2182.45,1690,2673.0,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26850.0,24252.0,0.0,NSE_FO|47104,0.8,520,1365.0,1235.0,130.0,1.0,0.7,6565,1.35,1365,21.0,0.0032,0.0,-0.389,0.4074,0.28,NSE_FO|47105,0.0,0,0.0,0.0,0.0,2502.1,2228.75,780,2738.8,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26900.0,24252.0,0.0,NSE_FO|47106,1.0,2210,10140.0,10790.0,-650.0,1.0,0.75,260,1.0,1235,21.73,0.0036,0.0,-0.4528,0.4582,0.32,NSE_FO|47107,0.0,0,0.0,0.0,0.0,2549.75,2274.45,780,2790.7,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,26950.0,24252.0,0.0,NSE_FO|47108,1.2,2015,35165.0,36335.0,-1170.0,0.8,0.85,3510,1.2,1170,22.46,0.0041,0.0,-0.5223,0.5112,0.36,NSE_FO|47109,0.0,0,0.0,0.0,0.0,2597.5,2320.5,780,2829.1,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,27000.0,24252.0,0.0,NSE_FO|47110,0.8,55120,72540.0,50765.0,21775.0,0.9,0.75,1365,0.8,910,21.97,0.003,0.0,-0.3816,0.3818,0.26,NSE_FO|47111,0.0,0,0.0,0.0,0.0,2645.4,2417.25,780,2894.9,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,27050.0,24252.0,0.0,NSE_FO|47112,0.6,195,1625.0,1625.0,0.0,1.75,0.9,195,1.15,1365,21.73,0.0023,0.0,-0.3015,0.3051,0.21,NSE_FO|47113,0.0,0,0.0,0.0,0.0,2693.45,2412.45,780,2933.45,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,27100.0,24252.0,0.0,NSE_FO|47114,0.75,2080,3640.0,4745.0,-1105.0,0.7,0.75,1625,0.95,1300,22.95,0.0032,0.0,-0.4272,0.4092,0.28,NSE_FO|47115,0.0,0,0.0,0.0,0.0,2741.55,2458.4,780,2998.75,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,27150.0,24252.0,0.0,NSE_FO|47117,0.55,390,520.0,520.0,0.0,0.8,0.55,10465,0.7,325,21.97,0.0019,0.0,-0.2529,0.2531,0.17,NSE_FO|47118,0.0,0,0.0,0.0,0.0,2789.8,2504.4,780,3050.7,780,0.0,-1.0,0.0,0.0,0.0,99.0
2026-08-23 21:57:18,2026-09-01,27200.0,24252.0,0.0,NSE_FO|47119,0.7,19435,23595.0,19500.0,4095.0,0.75,0.7,325,0.85,3705,22.95,0.0024,0.0,-0.3306,0.3167,0.21,NSE_FO|47120,0.0,0,0.0,0.0,0.0,2838.15,2550.7,780,3102.45,780,0.0,-1.0,0.0,0.0,0.0,99.0
